,AC,BE,CO,HE,PO,SE,SD,ST,TR,UN
0,1.7836257309941521,0.3830409356725146,1.2719298245614037,0.6725146198830412,0.6169590643274858,0.3274853801169592,0.45029239766081836,0.6725146198830406,0.5614035087719299,0.9200779727095513
1,3.432748538011696,0.09941520467836229,1.067251461988304,1.0994152046783636,1.4883040935672514,2.011695906432748,0.2894736842105261,0.8771929824561405,0.766081871345029,1.382066276803119
2,2.3040935672514626,0.14035087719298178,0.4181286549707603,1.3040935672514624,0.5263157894736845,0.5292397660818708,0.30409356725146264,0.6374269005847959,0.5292397660818706,1.3255360623781676
3,1.5730994152046784,1.2953216374269003,0.6842105263157897,1.573099415204679,0.5380116959064327,1.3157894736842106,0.6286549707602342,0.01754385964912286,0.260233918128655,1.2046783625730995
4,1.4678362573099415,0.36549707602339176,0.25438596491228116,1.4678362573099413,0.6432748538011697,0.8654970760233924,0.07894736842105221,1.3099415204678366,0.4210526315789478,0.6159844054580895
5,3.1637426900584797,0.7192982456140344,2.0029239766081877,1.385964912280702,0.11403508771929771,2.447368421052632,1.3859649122807007,3.719298245614035,0.2251461988304092,0.9844054580896687
6,0.22807017543859653,0.5058479532163743,1.6725146198830407,1.4385964912280693,2.1608187134502925,1.2280701754385965,1.271929824561403,2.2163742690058474,0.8391812865497075,0.41325536062378154
7,2.2573099415204685,1.368421052631579,0.242690058479532,0.07602339181286522,0.9093567251461985,0.4093567251461988,1.1461988304093569,0.4093567251461987,1.7982456140350878,0.2241715399610133
8,1.0818713450292408,2.5263157894736845,1.195906432748538,0.5263157894736843,1.0818713450292397,0.4181286549707601,0.24853801169590684,0.584795321637427,0.4736842105263157,1.9181286549707597
9,0.2280701754385962,0.3274853801169595,0.5614035087719298,1.994152046783627,1.7280701754385968,0.49415204678362595,0.7719298245614039,0.11695906432748493,0.10526315789473722,0.41325536062378143
10,0.5029239766081867,0.6140350877192982,0.774853801169591,1.3918128654970756,0.1695906432748533,0.44152046783625726,0.16959064327485307,0.05847953216374213,0.0584795321637423,0.756335282651072
11,0.0584795321637428,0.3304093567251468,1.5029239766081872,1.7192982456140355,1.6140350877192982,0.8859649122807023,0.38596491228070107,0.2748538011695911,0.3304093567251463,0.0955165692007795
12,1.3801169590643279,2.3801169590643276,3.6198830409356724,0.4912280701754388,0.17543859649122795,2.175438596491228,1.2134502923976607,2.4912280701754392,0.1198830409356723,0.12085769980506855
13,2.1111111111111107,1.3333333333333333,0.9444444444444449,2.0000000000000004,0.8333333333333333,1.5555555555555558,1.1111111111111103,2.9999999999999996,0.7777777777777781,1.3703703703703702
14,3.1754385964912286,0.11988304093567315,1.6578947368421049,1.0643274853801172,0.28654970760233917,0.8801169590643274,1.2309941520467835,2.619883040935673,0.8801169590643274,1.1578947368421049
15,0.3859649122807015,0.11403508771929838,0.7251461988304095,0.8304093567251465,0.9970760233918126,0.8859649122807016,1.163742690058479,0.6081871345029237,0.947368421052632,1.910331384015595
16,0.1695906432748539,0.9970760233918128,0.33625730994152025,0.05263157894736836,1.4473684210526319,1.0584795321637426,1.3304093567251458,1.941520467836257,0.5029239766081873,0.2748538011695906
17,0.6549707602339184,1.8771929824561409,1.0672514619883038,1.8771929824561413,0.45614035087719285,0.15497076023391854,0.45614035087719296,1.0994152046783627,0.23391812865497047,0.9376218323586742
18,0.5614035087719302,0.43859649122806976,0.6725146198830415,1.1052631578947367,0.8391812865497077,1.3274853801169586,0.894736842105263,1.6725146198830412,1.93859649122807,0.524366471734893
19,0.6198830409356724,0.8421052631578949,0.06432748538011668,0.28654970760233955,0.8245614035087718,1.175438596491228,0.89766081871345,0.06432748538011701,0.8801169590643276,0.898635477582846
20,1.8538011695906431,0.7982456140350875,1.4795321637426901,1.5204678362573099,0.2017543859649129,0.03508771929824572,0.5760233918128654,0.5204678362573096,0.4093567251461986,1.331384015594542
21,0.1461988304093571,0.42397660818713456,0.6871345029239757,1.8128654970760247,0.40935672514619825,1.076023391812865,1.8684210526315792,1.2573099415204687,1.2982456140350875,0.7426900584795318
22,0.4853801169590645,0.570175438596491,0.5146198830409352,1.1520467836257313,0.1257309941520468,0.9853801169590641,0.23684210526315785,0.707602339181287,0.0409356725146201,0.8479532163742688
23,1.415204678362573,1.3040935672514624,0.6403508771929823,1.1403508771929822,1.0292397660818715,0.8070175438596489,1.6374269005847952,0.9707602339181287,0.5292397660818715,0.14035087719298261
24,1.4502923976608182,0.505847953216374,0.5497076023391814,1.2280701754385963,0.6725146198830401,0.9385964912280704,0.16081871345029275,0.5497076023391815,0.8274853801169588,0.14230019493177426
25,1.3216374269005846,1.6228070175438594,1.543859649122807,1.011695906432749,1.0438596491228072,0.23391812865497058,0.28947368421052655,0.3216374269005848,0.5438596491228069,0.7524366471734891
26,1.5614035087719293,0.728070175438596,0.1608187134502923,0.6725146198830401,0.9941520467836262,2.105263157894737,0.7280701754385961,1.7836257309941517,0.6052631578947371,0.3391812865497075
27,1.3157894736842106,2.038011695906433,0.6842105263157896,0.42690058479532134,2.461988304093567,2.073099415204678,0.8157894736842102,2.760233918128655,0.9619883040935673,0.7602339181286549
28,2.4561403508771935,0.28947368421052655,0.7105263157894733,0.3450292397660819,0.04385964912280671,0.21052631578947356,0.04385964912280671,0.34502923976608235,1.0994152046783618,0.21052631578947306
average,1.34986892518653,0.8640855011090947,0.9554345634200444,1.0919540229885059,0.8425085702762654,1.0018148820326678,0.7512603347449082,1.158903004638032,0.6539624924379915,0.7832896417288431
